data1,data2,output
-1.0963496848712655,0.049823898910953665,0
0.5009507883411961,0.6916072838055435,0
-1.0254269549354031,-0.41932083511728985,0
0.06198543392853875,-0.2937278577766513,1
-0.3344771334053157,-1.0390162374844616,0
-0.3762703548201336,-0.009975571517592173,1
0.305135184324354,0.18971640625868302,1
0.3062722815622988,-0.15758002150968597,1
-0.2786246088731167,-0.23148356486547203,1
-0.060201470045104455,0.13905323933802113,1
-0.9575959135299532,0.5649404613721785,0
-0.1665407064492631,0.20460791890947905,1
-0.7739722640497446,-0.5377015720769897,0
-0.4542697620399947,0.23865456003656219,1
0.2817020389280967,0.12317391365911898,1
0.8401643961011659,0.4579043373633094,0
0.05871747298451603,0.9319226023428333,0
0.34932456421522695,0.8805180277067306,0
0.8615179931356072,-0.3833835666717683,0
-0.015167914968469698,-0.11788011392797633,1
-0.06554628729823042,-0.28967548009715066,1
0.22447162038363178,0.25030118795708106,1
-0.6082269746394263,0.7910698952799747,0
-0.6162989453958209,-0.7223944769614804,0
-0.022766467727296347,0.35798739674076274,1
-0.08807852041987763,-0.3151324669800407,1
-0.20253872888936883,0.8890676606001149,0
-0.804945505731429,-0.8274870336893136,0
-0.2557609298483096,-0.24501344382202267,1
0.6804921873930997,-0.4736179177854815,0
0.34938186226087353,0.9129778458015408,0
0.5655735916085252,-0.2478101000788638,1
0.9149213453875462,-0.40887056644820524,0
-0.2101968678896384,0.33583273059886765,1
1.1106329104828443,0.07716381493013363,0
-0.0038286472119267723,-0.04868886302170644,1
-0.0607696428985586,-0.3798218523799798,1
-0.4830270715609631,-0.8570860118698735,0
0.004979499369151215,-0.13876829038137628,1
-0.10469019024904415,-0.27394400886724796,1
0.13177559165218203,0.28998682467880094,1
-0.6025614187494661,-0.853054911240338,0
0.11713883482569129,1.1015188211363314,0
-1.0537318958774868,0.5894693917106872,0
0.27297966813224617,0.09476169376614091,1
-0.293725788179275,-0.0032853104392481514,1
-0.23885537235373333,0.02331177197752235,1
-0.12193921262836037,-0.2803806774215786,1
0.7376865665650602,0.44624052104932055,0
0.2718809445181346,0.032279873559669874,1
0.14545547635723843,-0.2851241306296674,1
0.3372976973732743,0.9335211785884493,0
-0.2740555103265316,0.13150063359642072,1
0.8985153656960349,0.12673145939934696,0
0.4384533980857127,-0.7971304460653286,0
0.3249430709066149,0.98178438998844,0
-0.2399666993167216,0.2715360287006674,1
0.153752960283812,0.06282595830442515,1
-0.08413090595178957,0.22654778208818538,1
0.20795242493518867,-0.09342170722921514,1
1.0050041764288224,-0.5262174299262801,0
-0.898105054405454,0.46276243203843004,0
0.9054020262464835,-0.49042950754046094,0
0.7431894469914843,-0.6956696230393131,0
0.11084182934992826,-0.09392456083092035,1
0.8385378299527759,0.2775752092414417,0
-0.9610881803757193,0.2914682306527501,0
-0.07024717838631392,-0.5318799846737217,1
-0.8776586760588695,0.7089923375247829,0
-0.28920444258228084,0.9678541102926841,0
0.36944355877821466,-0.17212651092655806,1
0.31226105203688315,0.11881863268080371,1
-0.07950407001028847,0.8805464525526028,0
0.2916347757851021,-0.7161442412535962,0
0.16838833519051555,-0.24979807687736186,1
-0.28795571217209637,0.1885446925670487,1
0.551503520568092,0.08999523678007065,1
0.5119048850529766,0.8078091233445496,0
0.08826249086173128,-0.35768807866978125,1
-0.019303814364627414,-1.2265956327660863,0
-0.9915711182732698,-0.18587588581678763,0
-0.09167803356885185,0.12351671007436753,1
-0.4068857798112123,0.12933458632275727,1
-0.1753324203040021,0.9831230617553186,0
-0.24337044377560807,-0.3082500802079363,1
0.3593768567775618,-0.1261587551418487,1
0.05183159252481733,-0.47917669924821593,1
-0.2407080275904975,0.31752800463417674,1
0.753010183627573,0.5369379834383744,0
-0.38744567469638536,0.9376887496838374,0
-0.7674199617867363,-0.6995440232855554,0
-0.07197164455844111,-0.23250615816777614,1
-0.31043225972315364,-0.00959969064014264,1
0.384726471438555,-0.3821585611998081,1
-0.021889811589670127,-0.01263675805433273,1
0.06087586257992955,0.009326545986721141,1
-0.3461037066381492,0.9939490826870453,0
-0.2543286846543975,0.07317786718433857,1
0.9631598040575594,-0.1551352147245938,0
0.051963848781778184,0.1657026669995061,1
-0.32963337734344206,0.05541452495402689,1
-0.09045721087991328,-0.34312778799671145,1
0.9831925837551109,0.12833159701702002,0
-0.3794640047209006,-1.023888031289942,0
-0.5947245370986414,0.7834954034254755,0
0.8070428075938194,-0.7587464760546053,0
0.9640546773109796,0.01895404857384042,0
0.7810497313257256,-0.8085140570895939,0
-0.36405038593659456,-0.8965876008347118,0
-0.29865631085186417,0.7854946428005887,0
-1.043870932545555,-0.30164725904009115,0
-0.36771709911449735,0.3994121410694902,1
0.021932905467499625,0.9076417920575037,0
-0.6521168064976242,-0.7964584849721315,0
-0.4950784107556935,0.6798467745995264,0
-0.11043856354479331,-0.40333210278757886,1
0.6800173185354405,0.4635347858772393,0
-0.7581819911432333,-0.5211228344367873,0
0.20153652990909487,0.32094875482996477,1
0.5060989021818966,-0.007381237708079372,1
0.7214080070157113,-0.6629620836792378,0
0.12776454007241933,-0.1453263605865341,1
-0.3816498868240563,-0.15017776624765644,1
-0.43686658518469407,0.8422724007550945,0
-0.5469147720194932,0.9187191450476178,0
0.3228013830102867,0.4103478411767184,1
-0.11921294501513102,0.3504376574867138,1
0.2831377087678314,0.055555971791673917,1
0.04464412134668419,0.0629620640940089,1
0.17509769352432578,0.23419764017947015,1
-0.9004315523676408,0.7115228049767042,0
-0.5781808157377754,0.8249831477243144,0
-0.13993244532276686,-0.21039877180916677,1
-0.07033709154935433,-0.4468054875306745,1
0.845555455425204,0.7400578789270634,0
0.2835957179875522,0.13992467257763655,1
0.22150472492683465,-0.40521637594922233,1
-0.04435855565238972,0.2309048173107608,1
-0.23746098364102403,-0.193361450849077,1
0.9639055317388994,-0.017623611167947983,0
0.6871151482316638,-0.776630052715006,0
0.49723958439273563,0.00783623085585896,1
-0.691622026746664,-0.8843660615203466,0
-0.8263329180326526,-0.4284941631646599,0
-0.377491621598,0.2263388044899553,1
0.17228535443471021,-0.82286846923025,0
0.16780206011591697,-0.03518721801962759,1
0.7755874741615283,0.7551053923661011,0
0.07538712580634999,0.3618004010134469,1
-0.8573691757300448,0.27298973180747377,0
-0.31429425146891,-0.8998684034183115,0
-0.0599500878572905,-0.29110744562232455,1
-0.34393081810121895,-0.8914422870414194,0
